Date;BBAS3;BOVA11;ITUB4;PETR4;SMAL11;VALE3
2009-03-30;6,830238342285156;40,900001525878906;6,299153327941895;10,312029838562012;24,030000686645508;14,662396430969238
2009-03-31;6,8997721672058105;40,56999969482422;6,255261421203613;10,229618072509766;24,030000686645508;14,937047004699709
2009-04-01;7,2637763023376465;42,09999847412109;6,352807998657227;10,53417682647705;24,030000686645508;15,177970886230469
2009-04-02;7,456002712249756;43,70000076293945;6,657644271850586;10,928317070007324;24,030000686645508;16,175373077392578
2009-04-03;7,81182861328125;44,54999923706055;6,828353404998779;10,892478942871094;25,88999938964844;16,358476638793945
2009-04-06;7,770930290222168;44,34999847412109;6,896633148193359;10,853071212768556;25,88999938964844;15,92963695526123
2009-04-07;7,725940227508545;44,04999923706055;6,911272048950195;10,73841381072998;26,100000381469727;15,582714080810549
2009-04-08;7,096087455749512;44,29999923706055;6,901515007019043;10,706162452697754;26,100000381469727;15,707987785339355
2009-04-09;6,895679473876953;45,5;7,133194446563721;11,181713104248049;26,100000381469727;16,71985626220703
2009-04-13;6,90794849395752;46,0;7,08441972732544;11,163582801818848;26,100000381469727;17,15351104736328
2009-04-14;7,006109237670898;45,5;6,752752780914307;11,05844020843506;28,11000061035156;17,16796875
2009-04-15;7,157435417175293;45,5;6,752752780914307;10,869902610778809;28,11000061035156;17,293249130249023
2009-04-16;7,505082130432129;46,0;6,947849273681641;10,877154350280762;28,11000061035156;17,40306854248047
2009-04-17;7,5296220779418945;45,84999847412109;6,901515007019043;10,703120231628418;28,11000061035156;17,261260986328125
2009-04-20;7,361934185028076;44,41999816894531;6,65276575088501;10,442068099975586;27,75;16,566896438598633
2009-04-22;7,280134677886963;44,9900016784668;6,538151264190674;10,37317943572998;27,75;16,76249122619629
2009-04-23;7,615514278411865;45,900001525878906;6,803964138031006;10,61247730255127;29,01000022888184;17,2368106842041
2009-04-24;7,607334136962891;46,68999862670898;6,972238540649414;10,626976013183594;29,56999969482422;17,559541702270508
2009-04-27;7,411014080047607;45,900001525878906;6,730804443359375;10,40218448638916;29,56999969482422;17,070556640625
2009-04-28;7,50917387008667;45,84999847412109;6,877130031585693;10,45294952392578;29,56999969482422;16,77227020263672
2009-04-29;7,81182861328125;46,79999923706055;7,335605144500732;10,78288459777832;31,489999771118164;17,119449615478516
2009-04-30;7,550076484680176;48,09999847412109;7,413640022277832;10,710371971130373;32,29999923706055;17,642671585083008
2009-05-04;7,90999174118042;50,0;7,8184638023376465;11,468146324157717;32,80406188964844;19,55950164794922
2009-05-05;7,995881080627441;50,650001525878906;8,01112174987793;11,631301879882812;33,06999969482422;19,412805557250977
2009-05-06;8,6134614944458;51,36000061035156;7,920896053314209;11,801712036132812;33,720001220703125;19,55950164794922
2009-05-07;8,179926872253418;50,04999923706055;7,320971488952637;11,595046043395996;33,720001220703125;18,826021194458008
2009-05-08;8,314896583557129;51,36000061035156;7,406327247619629;11,964869499206545;33,79999923706055;19,09496688842773
2009-05-11;8,331259727478027;51,0;7,213667869567871;11,917731285095217;33,81999969482422;19,15363311767578
2009-05-12;8,139029502868652;50,29999923706055;7,096613883972168;11,729196548461914;33,209999084472656;18,64020538330078
2009-05-13;7,914075374603271;48,09999847412109;6,908829689025879;11,41375732421875;32,5;17,896942138671875
2009-05-14;8,261722564697266;49,41999816894531;6,999059677124023;11,508027076721191;33,27000045776367;18,014299392700195
2009-05-15;8,073590278625488;49,0;6,923464775085449;11,34849739074707;33,54999923706055;17,896942138671875
2009-05-18;8,490763664245605;51,45000076293945;7,257563591003418;11,859721183776855;34,15999984741211;19,070512771606445
2009-05-19;8,609373092651367;51,41999816894531;7,181969165802002;11,863351821899414;34,15999984741211;19,21721076965332
2009-05-20;8,445775032043457;51,20000076293945;7,323408126831055;12,019256591796877;35,34000015258789;19,2758903503418
2009-05-21;8,323081016540527;49,9900016784668;7,313656806945801;11,78358554840088;34,20000076293945;18,49351692199707
2009-05-22;8,261722564697266;50,68999862670898;7,408767700195312;11,917731285095217;34,290000915527344;18,45928001403809
2009-05-25;8,261722564697266;50,900001525878906;7,413640022277832;11,946738243103027;34,5;18,625537872314453
2009-05-26;8,60528564453125;51,79999923706055;7,694097995758057;12,233174324035645;34,290000915527344;19,011837005615234
2009-05-27;8,5889253616333;51,70000076293945;7,728228569030762;12,233174324035645;34,290000915527344;18,508180618286133
2009-05-28;8,813873291015625;53,0;7,803832530975342;12,56311321258545;34,290000915527344;18,962934494018555
2009-05-29;8,654361724853516;53,09999847412109;7,779449939727783;12,490599632263184;35,689998626708984;18,59130477905273
2009-06-01;8,822052001953125;54,13999938964844;7,994050025939941;12,777029037475586;35,75;19,51060485839844
2009-06-02;9,038818359375;53,70000076293945;7,894070148468018;12,526854515075684;36,0099983215332;18,8455810546875
2009-06-03;8,744339942932129;52,0;7,706285953521728;12,019256591796877;34,47999954223633;18,06319999694824
2009-06-04;9,141070365905762;53,29999923706055;7,803832530975342;12,360072135925291;34,77000045776367;18,47395133972168
2009-06-05;8,916118621826172;52,7599983215332;7,73798942565918;12,320185661315918;35,060001373291016;18,669546127319336
2009-06-08;9,075627326965332;53,59999847412109;7,755064010620117;12,283928871154783;35,060001373291016;18,777118682861328
2009-06-09;8,93657398223877;53,20000076293945;7,657513618469238;12,149781227111816;35,060001373291016;18,782005310058597
2009-06-10;9,0183744430542;53,20000076293945;7,686774253845215;12,283928871154783;35,45000076293945;18,94826889038086
2009-06-12;9,038818359375;53,20000076293945;7,808712005615234;12,309310913085938;35,45000076293945;18,83580017089844
2009-06-15;8,752523422241211;51,97999954223633;7,5404582023620605;12,073638916015623;34,88999938964844;18,464168548583984
2009-06-16;8,5889253616333;51,18999862670898;7,494119167327881;11,801712036132812;34,709999084472656;18,141435623168945
2009-06-17;8,568474769592285;51,0;7,452656745910644;11,620424270629885;34,709999084472656;17,999631881713867
2009-06-18;8,384428024291992;50,84999847412109;7,350235462188721;11,51527976989746;34,619998931884766;17,892059326171875
2009-06-19;8,5889253616333;51,400001525878906;7,4624176025390625;11,584171295166016;34,619998931884766;17,872495651245117
2009-06-22;8,351704597473145;49,400001525878906;7,408767700195312;11,188969612121582;34,13999938964844;16,904294967651367
2009-06-23;8,360054016113281;49,75;7,255124568939209;11,384756088256836;34,52000045776367;17,04121208190918
2009-06-24;8,273396492004395;49,70000076293945;7,255124568939209;11,23972511291504;34,939998626708984;16,65491485595703
2009-06-25;8,789196014404297;51,38999938964844;7,420955181121826;11,692940711975098;35,029998779296875;17,212360382080078
2009-06-26;8,747931480407715;51,560001373291016;7,538016319274902;11,692940711975098;35,779998779296875;16,918970108032227
2009-06-29;8,797444343566895;52,02000045776367;7,686774253845215;11,98299503326416;35,68000030517578;17,070556640625
2009-06-30;8,739680290222168;51,400001525878906;7,584353923797607;11,765456199645996;35,79999923706055;16,870073318481445
2009-07-01;8,809826850891113;51,52000045776367;7,586787223815918;11,529784202575684;35,900001525878906;16,933639526367188
2009-07-02;8,995512008666992;50,88999938964844;7,569720268249512;11,326744079589844;35,900001525878906;16,796720504760742
2009-07-03;8,995512008666992;50,79999923706055;7,511189937591553;11,24334716796875;35,900001525878906;16,713592529296875
2009-07-06;9,036778450012209;50,5;7,559962272644043;10,998051643371582;36,0;16,415307998657227
2009-07-07;8,945998191833496;49,25;7,440473079681396;10,745437622070312;36,0;15,593811988830566
2009-07-08;8,665401458740234;49,04999923706055;7,401443958282471;10,657567977905272;35,900001525878906;15,921438217163086
2009-07-09;8,665401458740234;49,04999923706055;7,401443958282471;10,657567977905272;35,900001525878906;15,921438217163086
2009-07-10;8,500350952148438;49,0;7,316100597381592;10,862591743469238;35,65999984741211;15,892093658447266
2009-07-13;8,500350952148438;49,29999923706055;7,316100597381592;10,90652561187744;36,459999084472656;15,892093658447266
2009-07-14;8,500350952148438;48,70000076293945;7,238054275512695;10,83330249786377;36,34999847412109;15,755175590515137
2009-07-15;8,888225555419922;51,27999877929688;7,5404582023620605;11,261653900146484;37,18000030517578;16,97764778137207
2009-07-16;8,888225555419922;51,900001525878906;7,657513618469238;11,331220626831056;37,18000030517578;17,006982803344727
2009-07-17;8,912983894348145;51,900001525878906;7,620931625366211;11,53257942199707;37,18000030517578;16,992321014404297
2009-07-20;9,05741024017334;53,04999923706055;7,942843437194824;11,679025650024414;37,18000030517578;17,642671585083008
2009-07-21;9,1688232421875;53,09999847412109;7,950157165527344;11,649735450744627;37,18000030517578;17,843154907226562
2009-07-22;9,135808944702148;53,04999923706055;7,972107887268066;11,60214138031006;37,18000030517578;17,481306076049805
2009-07-23;9,366887092590332;53,9900016784668;8,289132118225098;11,862085342407228;39,2400016784668;17,84804916381836
2009-07-24;9,573205947875977;54,400001525878906;8,313523292541504;11,898695945739746;39,2400016784668;17,994741439819336
2009-07-27;9,614466667175291;54,5;8,27938175201416;11,880391120910645;39,2400016784668;18,116989135742188
2009-07-28;9,71763038635254;54,5;8,267183303833008;11,624109268188477;40,15999984741211;18,06319999694824
2009-07-29;9,55257511138916;53,70000076293945;8,15744686126709;11,312914848327637;40,15999984741211;17,676898956298828
2009-07-30;9,808411598205566;54,02000045776367;8,233046531677246;11,430068969726562;41,0;17,896942138671875
2009-07-31;9,754766464233398;54,5;8,19403076171875;11,521598815917969;41,02000045776367;18,116989135742188
2009-08-03;9,940452575683594;55,95000076293945;8,291573524475098;11,91700267791748;42,40999984741211;18,620649337768555
2009-08-04;10,138519287109377;56,0;8,36473560333252;11,759571075439451;42,40999984741211;18,59130477905273
2009-08-05;10,476888656616213;56,150001525878906;8,533007621765137;11,832796096801758;42,40999984741211;18,620649337768555
2009-08-06;10,068371772766112;55,59999847412109;8,4622802734375;11,679025650024414;42,56999969482422;18,361478805541992
2009-08-07;10,109631538391112;56,11000061035156;8,708593368530273;11,715635299682615;43,11000061035156;18,557077407836918
2009-08-10;10,150894165039062;56,45000076293945;8,79882526397705;11,752248764038086;43,11000061035156;18,508180618286133
2009-08-11;10,192164421081545;55,58000183105469;8,437899589538574;11,430068969726562;42,95000076293945;18,03874969482422
2009-08-12;10,24993133544922;56,59999847412109;8,374490737915039;11,67536449432373;43,369998931884766;18,205007553100582
2009-08-13;10,493392944335938;56,40999984741211;8,272061347961426;11,895033836364746;43,41999816894531;18,67443084716797
2009-08-14;10,439706802368164;56,5;8,145248413085938;11,843779563903809;42,619998931884766;18,826021194458008
2009-08-17;10,136200904846191;55,0;7,950157165527344;11,715635299682615;41,20000076293945;18,04364013671875
2009-08-18;10,37318515777588;55,70000076293945;8,230608940124512;11,832796096801758;41,20000076293945;17,945844650268555
2009-08-19;10,51869773864746;55,61000061035156;8,340350151062012;12,008529663085938;41,20000076293945;17,936063766479492
2009-08-20;10,660057067871094;56,59999847412109;8,450091361999512;12,100054740905762;43,54999923706055;18,077869415283203
2009-08-21;10,660057067871094;57,20000076293945;8,389121055603027;12,312403678894045;43,54999923706055;18,3370304107666
2009-08-24;10,664209365844728;57,45000076293945;8,415947914123535;12,22819995880127;43,54999923706055;18,557077407836918
2009-08-25;10,77646827697754;57,29999923706055;8,520813941955566;12,165958404541016;45,09000015258789;18,425052642822266
2009-08-26;10,93445873260498;57,5;8,706156730651855;12,143990516662598;45,04999923706055;18,376155853271484
2009-08-27;11,017606735229492;57,5;8,640303611755371;12,030495643615724;45,02999877929688;18,26368522644043
2009-08-28;11,06750202178955;57,5;8,632987976074219;11,91700267791748;45,02999877929688;18,527740478515625
2009-08-31;10,87625217437744;56,25;8,57885456085205;11,488645553588867;44,47999954223633;17,936063766479492
2009-09-01;10,705787658691406;55,5;8,329376220703125;11,569190979003906;44,09999847412109;17,87738609313965
2009-09-02;10,60600757598877;54,9900016784668;8,305233001708984;11,770552635192873;44,0;17,608444213867188
2009-09-03;10,718263626098633;55,70000076293945;8,264996528625488;11,785197257995604;44,150001525878906;17,838266372680664
2009-09-04;11,0383939743042;56,650001525878906;8,474231719970703;11,902356147766112;44,47999954223633;18,141435623168945
2009-09-08;11,221327781677246;57,630001068115234;8,584217071533203;12,03781509399414;46,5;18,728221893310547
2009-09-09;11,408421516418455;57,59999847412109;8,69151782989502;12,081751823425291;46,59999847412109;18,65487289428711
2009-09-10;11,516517639160156;58,20000076293945;8,7424898147583;12,206228256225586;46,810001373291016;18,997163772583008
2009-09-11;11,4624662399292;58,09999847412109;8,836380004882812;12,133007049560549;46,95000076293945;18,777118682861328
2009-09-14;11,724398612976074;58,63999938964844;8,8524808883667;12,169615745544434;45,81999969482422;19,021617889404297
2009-09-15;11,990487098693848;58,79999923706055;8,983919143676758;12,22819995880127;47,81999969482422;19,30522727966309
2009-09-16;12,160945892333984;60,02999877929688;9,104640007019045;12,576004981994627;48,22999954223633;19,68174934387207
2009-09-17;12,306463241577148;59,900001525878906;9,107312202453612;12,557700157165527;48,0099983215332;19,43725204467773
2009-09-18;12,393770217895508;60,0;9,16097640991211;12,68584156036377;47,7400016784668;19,554615020751957
2009-09-21;12,264883995056152;60,66999816894531;9,093908309936523;12,66753101348877;47,7400016784668;19,89201164245605
2009-09-22;12,505626678466797;61,09999847412109;9,134146690368652;12,751741409301758;48,7599983215332;20,425012588500977
2009-09-23;12,242042541503906;60,20000076293945;8,983919143676758;12,543058395385742;47,84999847412109;20,22452545166016
2009-09-24;12,175098419189451;59,68999862670898;8,892714500427246;12,374641418457031;47,119998931884766;19,872455596923828
2009-09-25;12,350822448730469;59,9900016784668;8,941001892089844;12,488136291503906;47,119998931884766;19,89690589904785
2009-09-28;12,551650047302246;60,9900016784668;9,139511108398438;12,773706436157228;47,119998931884766;20,22941398620605
2009-09-29;12,790132522583008;60,75;9,442644119262695;12,729774475097656;48,0099983215332;20,048494338989254
2009-09-30;13,066262245178224;61,5099983215332;9,576764106750488;12,81397819519043;48,08000183105469;20,14139747619629
2009-10-01;12,823598861694336;60,38999938964844;9,617003440856934;12,537817001342772;47,4900016784668;19,583953857421875
2009-10-02;12,68553066253662;60,9900016784668;9,657238006591797;12,578319549560549;47,59000015258789;20,028932571411133
2009-10-05;12,907281875610352;62,0;9,845026016235352;12,685101509094238;48,790000915527344;20,29298591613769
2009-10-06;12,739923477172852;62,5;9,710902214050291;12,699831008911133;49,369998931884766;20,478796005249023
2009-10-07;12,426135063171388;62,400001525878906;9,402398109436035;12,762431144714355;50,150001525878906;20,97267723083496
2009-10-08;12,656240463256836;63,54999923706055;9,563353538513184;13,053321838378906;50,61000061035156;21,270957946777344
2009-10-09;12,919833183288574;63,54999923706055;9,657238006591797;13,123281478881836;51,040000915527344;21,3785343170166
2009-10-13;13,13739013671875;64,19999694824219;9,684073448181152;13,189559936523438;51,380001068115234;21,173158645629883
2009-10-14;13,555781364440918;65,98999786376953;9,95233154296875;13,311074256896973;52,84999847412109;22,151138305664062
2009-10-15;13,409343719482422;66,48999786376953;9,912090301513672;13,47677230834961;52,83000183105469;22,39073944091797
2009-10-16;13,070453643798828;65,7699966430664;9,81820297241211;13,403128623962402;52,810001373291016;22,367033004760746
2009-10-19;13,133201599121094;66,9000015258789;9,93087100982666;13,75661563873291;53,16999816894531;23,03927993774414
2009-10-20;12,731555938720703;65,0;9,737719535827637;13,439947128295898;51,95000076293945;22,624069213867188
2009-10-21;12,739923477172852;65,69999694824219;9,657238006591797;13,513588905334473;52,4900016784668;22,79212760925293
2009-10-22;12,990957260131836;65,94999694824219;9,845026016235352;13,624055862426758;51,81999969482422;23,19250869750977
2009-10-23;12,718999862670898;64,69999694824219;9,751134872436523;13,439947128295898;51,630001068115234;22,79212760925293
2009-10-26;12,580937385559082;65,0;9,737719535827637;13,513588905334473;51,33000183105469;22,935474395751957
2009-10-27;12,175098419189451;62,7400016784668;9,485562324523926;13,23742961883545;50,20000076293945;22,070451736450195
2009-10-28;11,3383207321167;59,70000076293945;8,8524808883667;12,607775688171388;48,290000915527344;21,11151695251465
2009-10-29;12,196015357971191;63,5;9,423866271972656;13,277935981750488;50,27999877929688;22,98491096496582
2009-10-30;11,802732467651367;61,5;8,986608505249023;12,902349472045898;48,77999877929688;22,14459991455078
2009-11-03;12,166733741760254;62,25;9,458733558654783;13,090139389038086;48,959999084472656;22,98491096496582
2009-11-04;12,530726432800291;63,54999923706055;9,764548301696776;13,14537525177002;50,09000015258789;23,202390670776367
2009-11-05;12,530726432800291;64,5;9,845026016235352;13,403128623962402;50,75;23,301252365112305
2009-11-06;12,4052095413208;63,95000076293945;9,802104949951172;13,274253845214844;50,61000061035156;23,15296936035156
2009-11-09;12,928196907043455;65,9000015258789;10,019393920898438;13,65351676940918;52,20000076293945;23,948789596557617
2009-11-10;13,070453643798828;66,0;10,148155212402344;13,775028228759766;52,34000015258789;23,686811447143555
2009-11-11;13,02023983001709;65,9000015258789;10,153520584106444;13,844989776611328;52,34000015258789;23,64232444763184
2009-11-12;12,9993257522583;64,0999984741211;9,858434677124023;13,568827629089355;52,0;22,787185668945312
2009-11-13;13,4415922164917;64,80000305175781;10,188393592834473;13,671926498413086;52,31999969482422;23,182626724243164
2009-11-16;13,399588584899902;66,12000274658203;10,260825157165527;13,763982772827148;53,0;24,10696792602539
2009-11-17;13,399588584899902;66,80000305175781;10,322524070739746;14,139562606811523;53,77000045776367;24,423311233520508
2009-11-18;12,979535102844238;66,0;10,193754196166992;14,065916061401367;53,83000183105469;24,0031681060791
2009-11-19;12,874523162841797;65,8499984741211;9,949644088745115;14,176382064819336;53,83000183105469;24,057537078857425
2009-11-23;12,97114086151123;66,3499984741211;10,164251327514648;14,30526065826416;54,11000061035156;24,314565658569336
2009-11-24;12,93753147125244;66,80000305175781;10,21789836883545;14,415726661682127;53,29999923706055;24,45297622680664
2009-11-25;12,950135231018066;67,5;10,405682563781738;14,52619171142578;54,5099983215332;24,86324119567871
2009-11-26;12,681306838989258;65,5;10,064996719360352;14,157978057861328;53,470001220703125;24,121795654296875
2009-11-27;12,929136276245115;66,5999984741211;10,126696586608888;14,323673248291016;53,66999816894531;24,517230987548828
2009-11-30;12,979535102844238;66,9000015258789;10,180344581604004;14,286848068237305;54,4900016784668;24,230541229248047
2009-12-01;12,908129692077637;67,9000015258789;10,555909156799316;14,651387214660645;55,52000045776367;24,66551971435547
2009-12-02;12,769509315490724;68,0;10,676620483398438;14,511459350585938;56,150001525878906;24,46780776977539
2009-12-03;12,811522483825684;68,0999984741211;10,555909156799316;14,470956802368164;56,59999847412109;24,19593620300293
2009-12-04;12,731714248657228;67,5;10,54249668121338;14,139562606811523;56,869998931884766;23,75107192993164
2009-12-07;13,063547134399414;68,16000366210938;10,74368667602539;14,139562606811523;56,34999847412109;23,79061889648437
2009-12-08;12,979535102844238;67,19999694824219;10,690030097961426;13,841306686401367;56,59000015258789;23,57806396484375
2009-12-09;12,882923126220703;67,30000305175781;10,687347412109377;13,841306686401367;55,970001220703125;23,82521247863769
2009-12-10;12,891326904296877;68,25;10,740999221801758;13,903900146484377;56,54999923706055;24,22065544128418
2009-12-11;12,929136276245115;68,7300033569336;10,730273246765137;13,918631553649902;57,04999923706055;24,418371200561523
2009-12-14;13,021540641784668;69,0;10,671256065368652;13,955455780029297;57,04999923706055;24,85335922241211
